source.message,dataset,timestamp,$workers.truncated,$workers.event.cron,$workers.event.scheduledTime,$workers.scriptName,$workers.outcome,$workers.eventType,$workers.scriptVersion.id,$workers.executionModel,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now,links
"[INFO] [GrowthEngine] Persisted 0 skill spikes, 0 hiring surges",cloudflare-workers,2026-03-13T05:00:29.963Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH1G,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,"[INFO] [GrowthEngine] Persisted 0 skill spikes, 0 hiring surges",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[INFO] [GrowthEngine] Persisted 0 skill spikes, 0 hiring surges",undefined,undefined,undefined,[]
[INFO] [GrowthEngine] Skill spikes detected: 0 skills (),cloudflare-workers,2026-03-13T05:00:29.963Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH1F,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [GrowthEngine] Skill spikes detected: 0 skills (),346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [GrowthEngine] Skill spikes detected: 0 skills (),undefined,undefined,undefined,[]
[WARN] [GrowthEngine] detectHiringSurge failed: D1_ERROR: no such column: created_at at offset 83: SQLITE_ERROR,cloudflare-workers,2026-03-13T05:00:29.961Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH1E,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [GrowthEngine] detectHiringSurge failed: D1_ERROR: no such column: created_at at offset 83: SQLITE_ERROR,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [GrowthEngine] detectHiringSurge failed: D1_ERROR: no such column: created_at at offset 83: SQLITE_ERROR,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 18 seen items from empllo — 0 new,cloudflare-workers,2026-03-13T05:00:29.890Z,false,,,job-hunter-bot,ok,queue,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,KJPUA7H1V5CUIEC5,01KKJS2NDZM62W7570BM9T8G8R,KJPUA7H1V5CUIEC5,feed-queue,job-hunter-bot,[INFO] [RSS] Cursor filtered 18 seen items from empllo — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,queue,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [Intelligence] Priority recalculation: 165 sources updated,cloudflare-workers,2026-03-13T05:00:29.440Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH1D,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Intelligence] Priority recalculation: 165 sources updated,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Intelligence] Priority recalculation: 165 sources updated,undefined,undefined,undefined,[]
[INFO] [Intelligence] Recalculated priorities for 165 sources,cloudflare-workers,2026-03-13T05:00:29.440Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH1C,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Intelligence] Recalculated priorities for 165 sources,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Intelligence] Recalculated priorities for 165 sources,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 92 seen items from jobscollider — 8 new,cloudflare-workers,2026-03-13T05:00:29.426Z,false,,,job-hunter-bot,ok,queue,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,KJPUA7H1V5CUIEC5,01KKJS2NDZM62W7570BM9T8G8Q,KJPUA7H1V5CUIEC5,feed-queue,job-hunter-bot,[INFO] [RSS] Cursor filtered 92 seen items from jobscollider — 8 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,queue,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [Connectors] Running rss connector on 5 sources,cloudflare-workers,2026-03-13T05:00:29.232Z,false,,,job-hunter-bot,ok,queue,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,KJPUA7H1V5CUIEC5,01KKJS2NDZM62W7570BM9T8G8P,KJPUA7H1V5CUIEC5,feed-queue,job-hunter-bot,[INFO] [Connectors] Running rss connector on 5 sources,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,queue,[INFO] [Connectors] Running rss connector on 5 sources,undefined,undefined,undefined,[]
feed-queue,cloudflare-workers,2026-03-13T05:00:28.109Z,false,,,job-hunter-bot,ok,queue,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,KJPUA7H1V5CUIEC5,01KKJS2NDZM62W7570BM9T8G8N,KJPUA7H1V5CUIEC5,feed-queue,job-hunter-bot,feed-queue,346e138aae29f6b381c1ebae50734856,cf-worker-event,9652c0eabd8fbe010167fd7787852081,queue,feed-queue,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 14 attempts: https://boards-api.greenhouse.io/v1/boards/blueground/jobs,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH1B,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 14 attempts: https://boards-api.greenhouse.io/v1/boards/blueground/jobs,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://<*>.<*>.<*>/<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 13 attempts: https://boards-api.greenhouse.io/v1/boards/gnosis/jobs,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH1A,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 13 attempts: https://boards-api.greenhouse.io/v1/boards/gnosis/jobs,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://<*>.<*>.<*>/<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 15 attempts: https://boards-api.greenhouse.io/v1/boards/varisus/jobs,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH19,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 15 attempts: https://boards-api.greenhouse.io/v1/boards/varisus/jobs,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://<*>.<*>.<*>/<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 32 attempts: https://boards-api.greenhouse.io/v1/boards/glassdoor/jobs,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH18,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 32 attempts: https://boards-api.greenhouse.io/v1/boards/glassdoor/jobs,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://<*>.<*>.<*>/<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 16 attempts: https://api.ashbyhq.com/posting-api/job-board/sosafe,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH17,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 16 attempts: https://api.ashbyhq.com/posting-api/job-board/sosafe,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 14 attempts: https://api.ashbyhq.com/posting-api/job-board/SKELAR,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH16,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 14 attempts: https://api.ashbyhq.com/posting-api/job-board/SKELAR,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 35 attempts: https://apply.workable.com/api/v3/accounts/debugbear/jobs,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH15,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 35 attempts: https://apply.workable.com/api/v3/accounts/debugbear/jobs,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://apply.workable.com/api/v3/accounts/<*>/jobs,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 14 attempts: https://api.ashbyhq.com/posting-api/job-board/Deel,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH14,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 14 attempts: https://api.ashbyhq.com/posting-api/job-board/Deel,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 15 attempts: https://boards-api.greenhouse.io/v1/boards/dealerinspire/jobs,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH13,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 15 attempts: https://boards-api.greenhouse.io/v1/boards/dealerinspire/jobs,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://<*>.<*>.<*>/<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 40 attempts: https://api.lever.co/v0/postings/decima-digital,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH12,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 40 attempts: https://api.lever.co/v0/postings/decima-digital,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 14 attempts: https://api.lever.co/v0/postings/ExploreJobsSearch,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH11,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 14 attempts: https://api.lever.co/v0/postings/ExploreJobsSearch,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 44 attempts: https://www.remotejobleads.com/jobs/,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH10,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 44 attempts: https://www.remotejobleads.com/jobs/,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after 44 attempts: https://www.remotejobleads.com/jobs/,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 47 attempts: https://boards-api.greenhouse.io/v1/boards/job-openings/jobs,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0Z,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 47 attempts: https://boards-api.greenhouse.io/v1/boards/job-openings/jobs,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://<*>.<*>.<*>/<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 15 attempts: https://api.lever.co/v0/postings/glassnode,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0Y,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 15 attempts: https://api.lever.co/v0/postings/glassnode,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 47 attempts: https://api.lever.co/v0/postings/owner,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0X,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 47 attempts: https://api.lever.co/v0/postings/owner,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 16 attempts: https://api.lever.co/v0/postings/theoremonellc,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0W,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 16 attempts: https://api.lever.co/v0/postings/theoremonellc,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 47 attempts: https://api.lever.co/v0/postings/labelbox,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0V,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 47 attempts: https://api.lever.co/v0/postings/labelbox,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 18 attempts: https://api.ashbyhq.com/posting-api/job-board/sitemate,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0T,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 18 attempts: https://api.ashbyhq.com/posting-api/job-board/sitemate,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 17 attempts: https://api.ashbyhq.com/posting-api/job-board/lempire,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0S,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 17 attempts: https://api.ashbyhq.com/posting-api/job-board/lempire,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 16 attempts: https://api.ashbyhq.com/posting-api/job-board/truelogic,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0R,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 16 attempts: https://api.ashbyhq.com/posting-api/job-board/truelogic,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 17 attempts: https://api.ashbyhq.com/posting-api/job-board/tillo,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0Q,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 17 attempts: https://api.ashbyhq.com/posting-api/job-board/tillo,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 15 attempts: https://api.ashbyhq.com/posting-api/job-board/katapult-labs,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0P,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 15 attempts: https://api.ashbyhq.com/posting-api/job-board/katapult-labs,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 17 attempts: https://api.ashbyhq.com/posting-api/job-board/southgeeks,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0N,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 17 attempts: https://api.ashbyhq.com/posting-api/job-board/southgeeks,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 15 attempts: https://api.ashbyhq.com/posting-api/job-board/tetrix,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0M,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 15 attempts: https://api.ashbyhq.com/posting-api/job-board/tetrix,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 16 attempts: https://api.ashbyhq.com/posting-api/job-board/almedia,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0K,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 16 attempts: https://api.ashbyhq.com/posting-api/job-board/almedia,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
[WARN] [Intelligence] Auto-disabled zero-yield source after 17 attempts: https://api.ashbyhq.com/posting-api/job-board/Playbook,cloudflare-workers,2026-03-13T05:00:27.771Z,false,"0,15,30,45 * * * *",1773378022000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,4L7N0HFGFW519I91,01KKJS300ATWHHAMK9ECZSZH0J,4L7N0HFGFW519I91,"0,15,30,45 * * * *",job-hunter-bot,[WARN] [Intelligence] Auto-disabled zero-yield source after 17 attempts: https://api.ashbyhq.com/posting-api/job-board/Playbook,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[WARN] [Intelligence] Auto-disabled zero-yield source after <*> attempts: https://api.<*>.<*>/<*>/<*>/<*>,undefined,undefined,undefined,[]
