source.message,dataset,timestamp,$workers.truncated,$workers.event.cron,$workers.event.scheduledTime,$workers.scriptName,$workers.outcome,$workers.eventType,$workers.scriptVersion.id,$workers.executionModel,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now,links
[INFO] [Fetcher] Harvest complete. Inserted 38 new jobs (0 dupes filtered).,cloudflare-workers,2026-03-10T07:46:05.507Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T3A,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Harvest complete. Inserted 38 new jobs (0 dupes filtered).,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Harvest complete. Inserted <*> new jobs (0 dupes filtered).,undefined,undefined,undefined,[]
[INFO] [Fetcher] Batch recorded 5 source yields,cloudflare-workers,2026-03-10T07:46:05.262Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T39,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Batch recorded 5 source yields,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Batch recorded <*> source yields,undefined,undefined,undefined,[]
[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: 0 | Errors: 0,cloudflare-workers,2026-03-10T07:46:05.133Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T38,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: 0 | Errors: 0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: <*> | Errors: 0,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 10 seen items from remoteworkhub — 0 new,cloudflare-workers,2026-03-10T07:46:05.133Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T37,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 10 seen items from remoteworkhub — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [Discovery] Queued 1 company domains for career probing,cloudflare-workers,2026-03-10T07:46:05.025Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T36,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Discovery] Queued 1 company domains for career probing,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Discovery] Queued <*> company domains for career probing,undefined,undefined,undefined,[]
"[WARN] [Retry] Attempt 2/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 1064ms...",cloudflare-workers,2026-03-10T07:46:04.747Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T35,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Retry] Attempt 2/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 1064ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Retry] Attempt <*>/4 failed (Queue sendBatch failed: Too Many Requests), retrying in <*>...",undefined,undefined,undefined,[]
[INFO] [Fetcher] Direct evaluation completed for 38 jobs,cloudflare-workers,2026-03-10T07:46:04.661Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T34,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Direct evaluation completed for 38 jobs,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Direct evaluation completed for <*> jobs,undefined,undefined,undefined,[]
[INFO] [Threshold] Too few matches (0) → lowering to 30,cloudflare-workers,2026-03-10T07:46:04.661Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T33,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Threshold] Too few matches (0) → lowering to 30,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Threshold] Too few matches (0) → lowering to 30,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 19 seen items from landing — 0 new,cloudflare-workers,2026-03-10T07:46:04.416Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T32,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 19 seen items from landing — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 75 seen items from cryptocurrencyjobs — 0 new,cloudflare-workers,2026-03-10T07:46:04.375Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T31,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 75 seen items from cryptocurrencyjobs — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 100 seen items from cryptojobslist — 0 new,cloudflare-workers,2026-03-10T07:46:04.355Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T30,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 100 seen items from cryptojobslist — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 20 seen items from jobspresso — 0 new,cloudflare-workers,2026-03-10T07:46:04.211Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2Z,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 20 seen items from jobspresso — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
"[WARN] [Retry] Attempt 1/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 579ms...",cloudflare-workers,2026-03-10T07:46:04.160Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2Y,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Retry] Attempt 1/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 579ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Retry] Attempt <*>/4 failed (Queue sendBatch failed: Too Many Requests), retrying in <*>...",undefined,undefined,undefined,[]
[INFO] [D1] Batch inserted 2 new jobs (0 dupes) in 1 batches,cloudflare-workers,2026-03-10T07:46:04.149Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2X,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [D1] Batch inserted 2 new jobs (0 dupes) in 1 batches,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [D1] Batch inserted <*> new jobs (0 dupes) in 1 batches,undefined,undefined,undefined,[]
[INFO] [Connectors] Running rss connector on 5 sources,cloudflare-workers,2026-03-10T07:46:04.135Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2W,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Running rss connector on 5 sources,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Running <*> connector on <*> sources,undefined,undefined,undefined,[]
[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: 2 | Errors: 0,cloudflare-workers,2026-03-10T07:46:03.566Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2V,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: 2 | Errors: 0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: <*> | Errors: 0,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 98 seen items from remoteok — 1 new,cloudflare-workers,2026-03-10T07:46:03.530Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2T,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 98 seen items from remoteok — 1 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 10 seen items from fossjobs — 0 new,cloudflare-workers,2026-03-10T07:46:03.425Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2S,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 10 seen items from fossjobs — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 36 seen items from hasjob — 0 new,cloudflare-workers,2026-03-10T07:46:03.378Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2R,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 36 seen items from hasjob — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 98 seen items from dribbble — 0 new,cloudflare-workers,2026-03-10T07:46:03.315Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2Q,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 98 seen items from dribbble — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [Fetcher] Harvest complete. Inserted 0 new jobs (0 dupes filtered).,cloudflare-workers,2026-03-10T07:46:02.980Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2N,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Harvest complete. Inserted 0 new jobs (0 dupes filtered).,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Harvest complete. Inserted <*> new jobs (<*> dupes filtered).,undefined,undefined,undefined,[]
[INFO] [Fetcher] Batch recorded 5 source yields,cloudflare-workers,2026-03-10T07:46:02.980Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2M,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Batch recorded 5 source yields,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Batch recorded <*> source yields,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 25 seen items from app — 1 new,cloudflare-workers,2026-03-10T07:46:02.854Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2K,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 25 seen items from app — 1 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [Connectors] Running rss connector on 5 sources,cloudflare-workers,2026-03-10T07:46:02.614Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2J,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Running rss connector on 5 sources,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Running <*> connector on <*> sources,undefined,undefined,undefined,[]
[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: 0 | Errors: 0,cloudflare-workers,2026-03-10T07:46:01.994Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2H,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: 0 | Errors: 0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: <*> | Errors: 0,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 150 seen items from 4dayweek — 0 new,cloudflare-workers,2026-03-10T07:46:01.994Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2G,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 150 seen items from 4dayweek — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 99 seen items from remoteok — 0 new,cloudflare-workers,2026-03-10T07:46:01.972Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2F,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 99 seen items from remoteok — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 44 seen items from weworkremotely — 0 new,cloudflare-workers,2026-03-10T07:46:01.340Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2E,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 44 seen items from weworkremotely — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [Fetcher] Harvest complete. Inserted 0 new jobs (0 dupes filtered).,cloudflare-workers,2026-03-10T07:46:01.317Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2D,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Harvest complete. Inserted 0 new jobs (0 dupes filtered).,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Harvest complete. Inserted <*> new jobs (<*> dupes filtered).,undefined,undefined,undefined,[]
[INFO] [Fetcher] Batch recorded 5 source yields,cloudflare-workers,2026-03-10T07:46:01.317Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2C,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Batch recorded 5 source yields,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Batch recorded <*> source yields,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 22 seen items from weworkremotely — 0 new,cloudflare-workers,2026-03-10T07:46:01.315Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2B,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 22 seen items from weworkremotely — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 100 seen items from himalayas — 0 new,cloudflare-workers,2026-03-10T07:46:01.177Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T2A,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 100 seen items from himalayas — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
"[WARN] [Retry] Attempt 3/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 2029ms...",cloudflare-workers,2026-03-10T07:46:01.176Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T29,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Retry] Attempt 3/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 2029ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Retry] Attempt <*>/4 failed (Queue sendBatch failed: Too Many Requests), retrying in <*>...",undefined,undefined,undefined,[]
[INFO] [Connectors] Running rss connector on 5 sources,cloudflare-workers,2026-03-10T07:46:01.106Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T28,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Running rss connector on 5 sources,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Running <*> connector on <*> sources,undefined,undefined,undefined,[]
[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: 0 | Errors: 0,cloudflare-workers,2026-03-10T07:46:00.513Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T27,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: 0 | Errors: 0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: <*> | Errors: 0,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 100 seen items from weworkremotely — 0 new,cloudflare-workers,2026-03-10T07:46:00.513Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T26,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 100 seen items from weworkremotely — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
"[WARN] [Retry] Attempt 2/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 1044ms...",cloudflare-workers,2026-03-10T07:46:00.123Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T25,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Retry] Attempt 2/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 1044ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Retry] Attempt <*>/4 failed (Queue sendBatch failed: Too Many Requests), retrying in <*>...",undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 84 seen items from weworkremotely — 0 new,cloudflare-workers,2026-03-10T07:45:59.894Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T24,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 84 seen items from weworkremotely — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 41 seen items from weworkremotely — 0 new,cloudflare-workers,2026-03-10T07:45:59.801Z,false,"0,15,30,45 * * * *",1773128751000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,J7YWUS538ECCSW42,01KKBBBZB45YE86VQ8FVKX6T23,J7YWUS538ECCSW42,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 41 seen items from weworkremotely — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
